item_id;order_id;customer_id;product_id;sales_amount;quantity;discount;profit;margin
8503;102316;204;FUR-CH-10003396;184.75;3;0.2;-20.78;-0.34
8504;164903;715;OFF-PA-10003363;12.96;2;0;6.22;0.96
8505;109400;569;FUR-CH-10003298;366.74;4;0.3;-110.02;-1.2
8506;130400;674;OFF-BI-10001757;8.86;9;0.8;-14.17;-14.39
8507;130400;674;TEC-AC-10004633;27.96;5;0.2;8.39;1.5
8508;130400;674;OFF-EN-10001453;146.35;3;0.2;49.39;1.01
8509;135853;184;TEC-AC-10004761;175.23;11;0;61.33;3.85
8510;135853;184;TEC-PH-10003691;125.99;1;0;31.5;0.25
8511;135853;184;OFF-BI-10004965;23;2;0;10.35;0.9
8512;103359;458;OFF-BI-10004233;25.58;2;0.2;8.95;0.7
8513;144645;575;FUR-FU-10003601;73.78;2;0.6;-77.47;-2.1
8514;141614;575;OFF-PA-10002787;20.74;4;0.2;7.26;1.4
8515;122168;330;OFF-AR-10003602;17.52;3;0;8.23;1.41
8516;122168;330;OFF-AR-10002053;35.76;12;0;10.01;3.36
8517;132899;679;OFF-AR-10002833;3.64;2;0;0.98;0.54
8518;149720;270;FUR-FU-10002501;30.34;6;0.6;-17.44;-3.45
8519;118003;242;FUR-FU-10002506;12.99;1;0;1.56;0.12
8520;118003;242;FUR-CH-10003817;182.22;3;0;45.56;0.75
8521;118003;242;FUR-CH-10004860;302.94;3;0;18.18;0.18
8522;141887;497;FUR-FU-10002268;54.99;14;0.2;8.94;2.28
8523;160206;552;TEC-PH-10000148;12.99;1;0;0.26;0.02
8524;133074;240;OFF-PA-10004082;55.86;7;0;27.93;3.5
8525;161172;727;TEC-PH-10004348;44.38;2;0.4;-7.4;-0.33
8526;161172;727;FUR-FU-10003424;51.26;6;0.2;7.69;0.9
8527;161172;727;OFF-BI-10004654;5.19;3;0.7;-3.46;-2
8528;161172;727;TEC-AC-10004571;159.98;2;0.2;44;0.55
8529;161172;727;OFF-ST-10000675;54.22;2;0.2;3.39;0.13
8530;137624;487;FUR-CH-10001714;241.42;2;0.2;-36.21;-0.3
8531;156748;117;OFF-PA-10000380;33.36;4;0;16.68;2
8532;156748;117;OFF-PA-10002713;13.76;2;0;6.33;0.92
8533;156748;117;OFF-ST-10001370;496.86;7;0;24.84;0.35
8534;156748;117;FUR-CH-10000513;389.97;3;0;35.1;0.27
8535;169677;419;OFF-LA-10003223;9.82;2;0;4.81;0.98
8536;163146;164;TEC-AC-10002217;56.4;3;0;3.38;0.18
8537;157343;318;OFF-BI-10003707;18.31;4;0.7;-12.21;-2.67
8538;157343;318;OFF-PA-10000552;25.92;5;0.2;9.07;1.75
8539;157343;318;OFF-AR-10003183;8.02;3;0.2;1;0.37
8540;147354;420;TEC-CO-10000971;479.98;2;0.2;60;0.25
8541;147354;420;OFF-BI-10003910;30.84;5;0.2;9.64;1.56
8542;157287;321;OFF-ST-10001172;33.57;2;0.2;1.68;0.1
8543;157287;321;FUR-CH-10001270;422.63;7;0.3;0;0
8544;137575;773;TEC-AC-10004571;199.98;2;0;83.99;0.84
8545;119074;211;FUR-FU-10004053;20.24;1;0;8.7;0.43
8546;119074;211;FUR-FU-10003731;39.92;4;0;11.18;1.12
8547;119074;211;OFF-BI-10000962;32.54;2;0;15.94;0.98
8548;149566;301;TEC-AC-10001266;39;3;0;17.55;1.35
8549;149566;301;OFF-LA-10000452;12.6;4;0;6.05;1.92
8550;126186;301;FUR-FU-10000073;24.64;4;0.2;4;0.65
8551;121132;781;OFF-LA-10002368;6.26;3;0.2;2.04;0.98
8552;121132;781;OFF-FA-10004248;14.43;4;0.2;3.43;0.95
8553;140473;494;TEC-CO-10004202;719.98;3;0.2;135;0.56
8554;102904;134;TEC-AC-10000927;239.92;8;0;23.99;0.8
8555;102092;595;FUR-TA-10002530;1056.86;7;0;158.53;1.05
8556;117884;218;TEC-AC-10002567;447.94;7;0.2;89.59;1.4
8557;117884;218;OFF-ST-10002182;150.41;9;0.2;-33.84;-2.02
8558;132829;451;TEC-PH-10004539;453.58;3;0.2;39.69;0.26
8559;132829;451;OFF-LA-10002945;45.36;9;0.2;14.74;2.92
8560;132829;451;TEC-PH-10004345;287.88;3;0.2;35.99;0.38
8561;132829;451;TEC-PH-10004912;131.88;3;0.2;14.84;0.34
8562;132829;451;FUR-FU-10000206;2.33;2;0.6;-0.76;-0.65
8563;123540;227;FUR-CH-10000847;1454.9;5;0;378.27;1.3
8564;108315;540;OFF-BI-10000822;4.84;3;0.7;-3.55;-2.2
8565;108315;540;FUR-FU-10000747;220.7;6;0.2;-8.28;-0.23
8566;134110;69;TEC-PH-10002350;67.18;3;0.2;6.72;0.3
8567;134110;69;OFF-PA-10000697;15.23;4;0.2;5.52;1.45
8568;136581;690;OFF-PA-10002787;31.1;6;0.2;10.89;2.1
8569;162390;206;OFF-BI-10004318;968.74;7;0.2;314.84;2.27
8570;162390;206;OFF-BI-10001721;222.35;13;0.2;77.82;4.55
8571;162390;206;TEC-CO-10004202;479.98;2;0.2;90;0.38
8572;162222;715;OFF-PA-10003893;10.27;3;0.2;3.21;0.94
8573;121629;112;TEC-MA-10004679;998.85;5;0.4;-199.77;-1
8574;164623;517;OFF-PA-10000249;24.56;2;0;11.54;0.94
8575;159849;375;OFF-FA-10000053;5.67;3;0;0.11;0.06
8576;101273;701;OFF-AP-10000804;14.34;4;0.2;0.9;0.25
8577;106747;765;FUR-FU-10004188;102.3;1;0;26.6;0.26
8578;146164;145;FUR-TA-10004915;607.52;2;0;97.2;0.32
8579;146164;145;OFF-ST-10001228;31.16;2;0;7.79;0.5
8580;111605;396;OFF-LA-10002368;2.61;1;0;1.2;0.46
8581;130673;505;FUR-FU-10003489;10.33;3;0.6;-5.94;-1.73
8582;130673;505;OFF-PA-10000289;10.37;2;0.2;3.63;0.7
8583;130673;505;TEC-AC-10004227;20.78;2;0.2;-3.64;-0.35
8584;130673;505;OFF-ST-10000636;66.96;5;0.2;-13.39;-1
8585;104808;495;OFF-BI-10003676;17.25;2;0.2;6.04;0.7
8586;132927;647;OFF-BI-10001116;11.09;7;0.7;-8.13;-5.13
8587;162015;415;TEC-AC-10003832;1287.45;5;0;244.62;0.95
8588;162015;415;OFF-AP-10003040;168.1;5;0;43.71;1.3
8589;138492;288;OFF-ST-10002583;51.97;2;0.2;-10.39;-0.4
8590;145338;118;OFF-AR-10002053;4.77;2;0.2;0.48;0.2
8591;126676;290;OFF-EN-10004846;7.98;3;0;3.91;1.47
8592;101700;688;OFF-EN-10003134;18.69;2;0.2;7.01;0.75
8593;101700;688;FUR-FU-10001025;11.66;3;0.2;3.35;0.86
8594;159667;608;TEC-AC-10002567;191.98;3;0.2;38.4;0.6
8595;159667;608;TEC-PH-10004094;499.17;4;0.2;31.2;0.25
8596;111934;305;OFF-BI-10004364;11.88;2;0;5.35;0.9
8597;111934;305;OFF-PA-10000474;35.44;1;0;16.66;0.47
8598;117387;603;OFF-BI-10004308;67.14;4;0.2;25.18;1.5
8599;141110;479;OFF-BI-10002012;4.32;3;0.2;1.51;1.05
8600;141110;479;OFF-PA-10002586;14.94;3;0;7.02;1.41
8601;141110;479;OFF-AP-10000692;40.54;2;0;11.35;0.56
8602;141110;479;OFF-BI-10001553;7.31;1;0.2;2.56;0.35
8603;133949;344;TEC-PH-10004908;475.94;7;0.2;59.49;0.87
8604;116365;153;TEC-AC-10002217;30.08;2;0.2;-5.26;-0.35
8605;116365;153;TEC-AC-10002942;165.6;3;0.2;-6.21;-0.11
8606;116365;153;TEC-PH-10002890;180.96;5;0.2;13.57;0.37
8607;162936;143;TEC-AC-10003614;23.18;2;0;7.65;0.66
8608;151946;96;FUR-FU-10002878;56.96;2;0;21.08;0.74
8609;151946;96;OFF-AP-10001626;15.56;4;0;4.05;1.04
8610;151946;96;FUR-BO-10003272;353.57;2;0.2;-44.2;-0.25
8611;151946;96;FUR-FU-10002191;13.96;2;0;6.7;0.96
8612;123624;673;TEC-AC-10000682;82.95;5;0;29.03;1.75
8613;146437;330;OFF-AR-10000588;39.68;2;0;10.32;0.52
8614;138233;610;TEC-AC-10002001;479.97;3;0;177.59;1.11
8615;165918;118;OFF-LA-10003720;7.38;2;0;3.47;0.94
8616;165918;118;OFF-BI-10004364;14.26;3;0.2;4.46;0.94
8617;165918;118;OFF-PA-10000100;81.98;2;0;40.17;0.98
8618;165918;118;OFF-BI-10004826;39.62;3;0.2;13.87;1.05
8619;117513;93;FUR-TA-10001520;399.67;7;0.2;-14.99;-0.26
8620;132437;272;OFF-ST-10001031;65.12;4;0;16.93;1.04
8621;119319;469;FUR-FU-10003878;30.56;5;0.6;-19.86;-3.25
8622;104318;284;OFF-AP-10000358;20.77;2;0.2;2.34;0.23
8623;114230;148;OFF-ST-10000876;39.81;4;0.2;3.98;0.4
8624;136147;291;OFF-BI-10004224;121.1;6;0.7;-100.92;-5
8625;136147;291;TEC-AC-10004568;111.96;5;0.2;-1.4;-0.06
8626;156118;330;OFF-PA-10000533;15.7;3;0.2;5.1;0.97
8627;164084;35;OFF-ST-10003638;70.26;3;0;18.97;0.81
8628;164084;35;TEC-AC-10002305;90;5;0;16.2;0.9
8629;164084;35;OFF-BI-10000605;6.1;2;0.2;2.06;0.68
8630;164084;35;FUR-TA-10003569;481.18;2;0.4;-120.29;-0.5
8631;164084;35;OFF-FA-10003059;7.24;4;0;2.39;1.32
8632;107783;581;FUR-BO-10004409;177.45;5;0.5;-78.08;-2.2
8633;107783;581;OFF-BI-10000545;1369.76;6;0.7;-913.18;-4
8634;107783;581;OFF-AP-10004052;9.48;3;0.2;0.71;0.22
8635;159793;690;FUR-BO-10001798;130.98;2;0.5;-89.07;-1.36
8636;160094;412;OFF-AR-10004010;174.95;5;0;45.49;1.3
8637;160094;412;OFF-ST-10000585;826;5;0;214.76;1.3
8638;151281;331;FUR-FU-10000397;139.58;7;0;39.08;1.96
8639;118346;611;TEC-AC-10000736;399.95;5;0;143.98;1.8
8640;129819;444;OFF-BI-10004970;12.39;3;0;5.82;1.41
8641;148551;207;OFF-BI-10000545;760.98;5;0.8;-1141.47;-7.5
8642;147767;728;OFF-BI-10001670;67.86;6;0.7;-45.24;-4
8643;108259;575;OFF-FA-10000624;31.5;11;0.2;11.81;4.12
8644;108259;575;OFF-LA-10002945;5.04;1;0.2;1.64;0.33
8645;108259;575;OFF-BI-10000315;39.88;7;0.7;-29.24;-5.13
8646;108259;575;FUR-FU-10000023;4.71;1;0.2;1.41;0.3
8647;113341;496;FUR-CH-10004698;194.35;3;0.2;19.44;0.3
8648;131842;634;FUR-CH-10004477;97.42;2;0.2;10.96;0.23
8649;164574;636;OFF-ST-10003816;704.76;5;0.2;26.43;0.19
8650;164574;636;OFF-BI-10002429;27.4;3;0.7;-20.09;-2.2
8651;142769;625;OFF-FA-10000840;5.7;5;0;2.68;2.35
8652;142769;625;FUR-FU-10001918;14.19;3;0;5.53;1.17
8653;142769;625;OFF-SU-10001574;7.3;2;0;2.19;0.6
8654;142769;625;TEC-AC-10001606;199.98;2;0;75.99;0.76
8655;142769;625;TEC-AC-10003399;144.96;4;0;60.88;1.68
8656;142769;625;TEC-AC-10000865;118;2;0;20.06;0.34
8657;142769;625;OFF-PA-10002923;48.94;1;0;24.47;0.5
8658;142769;625;OFF-AP-10004785;22.66;2;0;9.74;0.86
8659;168361;439;OFF-BI-10003727;0.84;1;0.8;-1.34;-1.6
8660;153185;507;OFF-PA-10002246;30.96;6;0.2;11.22;2.17
8661;124765;329;FUR-BO-10003965;723.92;5;0.2;-81.44;-0.56
8662;131856;343;FUR-FU-10000175;21.97;4;0.6;-15.93;-2.9
8663;131856;343;TEC-PH-10001336;619.15;6;0.2;69.65;0.67
8664;131856;343;OFF-PA-10001954;127.9;7;0.2;41.57;2.28
8665;126634;11;FUR-FU-10004973;94.2;5;0;39.56;2.1
8666;118500;324;OFF-SU-10004231;49.5;5;0;13.37;1.35
8667;163951;124;OFF-AR-10004269;16.52;5;0.2;1.65;0.5
8668;149916;258;OFF-BI-10004002;55.36;4;0.2;19.38;1.4
8669;149916;258;TEC-MA-10000752;11.56;1;0.2;3.76;0.33
8670;158918;57;OFF-PA-10004947;17.12;4;0;7.7;1.8
8671;159611;420;FUR-FU-10004904;182.35;3;0.2;-18.24;-0.3
8672;159611;420;OFF-ST-10002790;118.16;2;0.2;-25.11;-0.43
8673;163265;401;OFF-FA-10004854;18.37;2;0.2;6.2;0.68
8674;163265;401;FUR-CH-10004063;600.56;3;0.3;-8.58;-0.04
8675;163265;401;OFF-ST-10000642;50.35;3;0.2;-8.18;-0.49
8676;163265;401;OFF-AR-10004078;28.03;6;0.2;3.5;0.75
8677;163265;401;FUR-FU-10004270;7.69;1;0.6;-3.65;-0.47
8678;141705;589;FUR-TA-10004607;517.41;5;0.3;-81.31;-0.79
8679;112739;653;OFF-BI-10001132;8.61;8;0.8;-13.34;-12.39
8680;112739;653;TEC-AC-10001714;159.56;5;0.2;33.91;1.06
8681;143805;392;OFF-AP-10002945;2104.55;7;0;694.5;2.31
8682;143805;392;OFF-SU-10004664;40.7;5;0;11.8;1.45
8683;133634;715;TEC-AC-10002550;47.79;3;0;16.25;1.02
8684;101665;770;OFF-AR-10002335;5.16;2;0;1.34;0.52
8685;155446;735;TEC-AC-10001445;21.21;7;0;4.45;1.47
8686;137323;601;OFF-ST-10003996;96.36;6;0;25.05;1.56
8687;144015;5;OFF-SU-10003505;231.72;2;0;11.59;0.1
8688;144015;5;OFF-FA-10000624;17.9;5;0;8.95;2.5
8689;144015;5;OFF-PA-10002870;12.48;2;0;5.62;0.9
8690;101427;37;OFF-AR-10002257;8.02;3;0.2;1.1;0.41
8691;136770;709;TEC-PH-10003580;259.9;2;0.4;-56.31;-0.43
8692;136770;709;TEC-PH-10001530;247.19;2;0.4;-49.44;-0.4
8693;136770;709;TEC-AC-10000420;279.96;5;0.2;48.99;0.87
8694;118311;258;TEC-AC-10000892;450;5;0;162;1.8
8695;112795;174;OFF-PA-10001934;19.44;3;0;9.53;1.47
8696;127096;159;FUR-TA-10003473;300.9;1;0.2;11.28;0.04
8697;119284;746;TEC-PH-10001051;239.98;3;0.2;27;0.34
8698;119284;746;FUR-FU-10004351;31.17;4;0.2;9.35;1.2
8699;119284;746;FUR-TA-10004152;120.96;2;0.4;-28.22;-0.47
8700;119284;746;TEC-PH-10000560;2239.94;8;0.2;223.99;0.8
8701;119284;746;OFF-AP-10004249;76.61;8;0.2;6.7;0.7
8702;119284;746;OFF-ST-10001490;142.78;1;0.2;17.85;0.13
8703;119284;746;OFF-PA-10000312;91.36;5;0.2;29.69;1.62
8704;133494;625;OFF-AP-10002906;3.55;2;0.2;0.44;0.25
8705;111318;339;TEC-PH-10004100;115.14;8;0.2;11.51;0.8
8706;132745;564;OFF-FA-10000254;4.71;1;0;0;0
8707;146815;596;FUR-CH-10004289;172.76;2;0.1;13.44;0.16
8708;146815;596;OFF-AR-10003469;3.52;2;0;1.69;0.96
8709;119144;409;TEC-PH-10004188;79.97;4;0.2;-17.99;-0.9
8710;119144;409;FUR-BO-10004015;305.97;3;0.15;25.2;0.25
8711;119144;409;OFF-ST-10000991;344.91;3;0;10.35;0.09
8712;105648;276;FUR-TA-10002958;626.35;3;0.2;-23.49;-0.11
8713;145422;615;FUR-BO-10002213;359.5;3;0.15;-29.61;-0.25
8714;136623;761;TEC-PH-10000004;71.95;6;0.2;5.4;0.45
8715;136623;761;OFF-BI-10003708;29.8;5;0.2;9.31;1.56
8716;121678;110;OFF-BI-10002949;1.82;1;0.7;-1.4;-0.77
8717;120824;62;OFF-AP-10001242;64.38;4;0.8;-160.96;-10
8718;120824;62;FUR-FU-10001424;6.98;2;0.6;-4.54;-1.3
8719;120824;62;OFF-AR-10003469;11.26;8;0.2;3.94;2.8
8720;120824;62;OFF-PA-10000232;15.55;3;0.2;5.64;1.09
8721;120824;62;FUR-CH-10000229;379.37;2;0.3;-119.23;-0.63
8722;120824;62;OFF-ST-10002562;67.54;9;0.2;6.75;0.9
8723;120824;62;OFF-BI-10001525;1.52;2;0.8;-2.67;-3.51
8724;135209;485;OFF-PA-10002986;37.41;7;0.2;13.09;2.45
8725;135209;485;OFF-PA-10000143;25.34;6;0.2;8.87;2.1
8726;148145;684;OFF-AR-10003752;46.2;4;0;21.25;1.84
8727;103870;723;TEC-AC-10002370;4.73;3;0.2;0.71;0.45
8728;103870;723;FUR-FU-10002030;53.35;3;0.2;16.01;0.9
8729;103870;723;FUR-BO-10002853;131.1;2;0.2;8.19;0.12
8730;103870;723;OFF-ST-10002562;22.51;3;0.2;2.25;0.3
8731;103870;723;TEC-AC-10004227;72.74;7;0.2;-12.73;-1.23
8732;111017;712;OFF-SU-10002573;52.59;3;0;15.78;0.9
8733;116988;601;OFF-PA-10003848;19.44;3;0;9.33;1.44
8734;116988;601;FUR-FU-10001290;126.3;3;0;40.42;0.96
8735;116988;601;TEC-AC-10003832;1287.45;5;0;244.62;0.95
8736;169390;149;OFF-ST-10001558;64.96;4;0;9.74;0.6
8737;168774;656;OFF-ST-10001490;535.41;3;0;160.62;0.9
8738;161592;144;OFF-BI-10003669;8.1;5;0.7;-5.94;-3.67
8739;131961;515;OFF-AR-10004441;13.25;4;0.2;3.64;1.1
8740;131961;515;TEC-PH-10001924;83.99;2;0.4;-21;-0.5
8741;102498;343;OFF-AR-10004456;73.2;5;0;21.23;1.45
8742;113222;51;OFF-BI-10001890;10.74;3;0;5.16;1.44
8743;144771;146;FUR-FU-10000629;11.03;1;0.2;3.03;0.27
8744;144771;146;TEC-AC-10002323;53.04;3;0.2;-4.64;-0.26
8745;162376;318;OFF-AR-10003056;17.12;4;0;4.96;1.16
8746;162376;318;OFF-PA-10000300;59.94;3;0;28.17;1.41
8747;128076;90;FUR-FU-10000293;210.58;2;0;12.63;0.12
8748;128076;90;OFF-BI-10003638;30.96;2;0.2;10.06;0.65
8749;128076;90;TEC-MA-10002109;239.98;2;0.2;39;0.33
8750;163825;458;OFF-BI-10003527;3050.38;3;0.2;1143.89;1.12
8751;163825;458;TEC-PH-10004922;133.98;2;0;33.5;0.5
8752;105662;630;OFF-PA-10001001;93.25;4;0.2;31.47;1.35
8753;105662;630;TEC-PH-10001198;177.48;3;0.2;19.97;0.34
8754;152198;400;OFF-LA-10000443;17.71;6;0.2;5.98;2.03
8755;152198;400;OFF-BI-10003669;4.86;3;0.7;-3.56;-2.2
8756;152198;400;OFF-BI-10001628;6.26;2;0.7;-5.22;-1.67
8757;114307;510;OFF-AP-10002350;37.68;2;0;10.55;0.56
8758;114307;510;OFF-PA-10004100;51.84;8;0;24.88;3.84
8759;114307;510;FUR-FU-10000794;27.42;3;0;9.32;1.02
8760;114307;510;OFF-BI-10002012;5.4;3;0;2.59;1.44
8761;159891;78;OFF-BI-10003527;1270.99;1;0;635.5;0.5
8762;159891;78;OFF-EN-10004483;125.36;8;0;58.92;3.76
8763;112578;286;OFF-ST-10003722;14.03;1;0;4.07;0.29
8764;112578;286;OFF-SU-10002557;27.96;2;0;7.27;0.52
8765;107083;103;OFF-AR-10002257;5.34;2;0.2;0.73;0.27
8766;107083;103;OFF-BI-10000756;1.7;2;0.8;-2.54;-2.99
8767;107083;103;OFF-AP-10004136;24.59;3;0.8;-67.62;-8.25
8768;107083;103;OFF-BI-10002194;7.98;5;0.8;-13.17;-8.25
8769;151722;339;TEC-AC-10000892;288;4;0.2;57.6;0.8
8770;151148;611;TEC-PH-10001870;146.95;3;0.2;9.18;0.19
8771;151148;611;FUR-CH-10002304;83.14;4;0.2;5.2;0.25
8772;115882;236;OFF-AP-10002534;942.78;4;0.2;94.28;0.4
8773;115882;236;OFF-PA-10001125;74.35;3;0.2;23.24;0.94
8774;132276;463;OFF-AP-10000804;26.88;6;0;6.72;1.5
8775;132276;463;OFF-BI-10002982;10.9;2;0.2;3.81;0.7
8776;163636;544;OFF-AR-10001547;3.54;2;0.2;0.31;0.18
8777;102813;268;FUR-CH-10000665;528.43;5;0.3;0;0
8778;102813;268;OFF-PA-10000520;41.47;8;0.2;14.52;2.8
8779;135377;73;FUR-BO-10004015;287.98;3;0.2;7.2;0.08
8780;165813;119;OFF-ST-10004258;29.3;3;0.2;2.56;0.26
8781;133585;180;OFF-AR-10003696;55.33;2;0.2;6.22;0.22
8782;133585;180;FUR-BO-10001811;1228;6;0.32;-36.12;-0.18
8783;116911;409;OFF-BI-10001249;20.42;4;0.2;6.64;1.3
8784;116911;409;FUR-TA-10003473;1128.39;3;0;259.53;0.69
8785;129224;42;OFF-LA-10003190;4.61;2;0.2;1.67;0.72
8786;145765;121;TEC-PH-10001305;195.96;5;0.2;19.6;0.5
8787;145765;121;OFF-PA-10001534;15.55;3;0.2;5.44;1.05
8788;145765;121;TEC-AC-10000844;271.97;4;0.2;54.39;0.8
8789;126914;380;FUR-CH-10000847;698.35;3;0.2;52.38;0.23
8790;126914;380;FUR-BO-10000468;77.73;2;0.2;-3.89;-0.1
8791;169572;35;OFF-BI-10002799;46.62;9;0;21.45;4.14
8792;162075;747;TEC-PH-10001557;537.54;7;0.2;47.04;0.61
8793;162992;73;OFF-LA-10001934;14.62;2;0;6.87;0.94
8794;162992;73;OFF-FA-10004248;22.55;5;0;8.79;1.95
8795;162992;73;TEC-PH-10001944;583.8;5;0.2;72.97;0.62
8796;162992;73;TEC-PH-10002085;211.17;4;0.2;15.84;0.3
8797;106397;515;OFF-PA-10003441;12.96;2;0;6.22;0.96
8798;106397;515;OFF-AR-10004602;45.98;2;0;12.87;0.56
8799;150140;777;TEC-PH-10002555;1294.75;5;0;336.64;1.3
8800;116666;431;TEC-CO-10001449;1799.97;5;0.4;240;0.67
8801;148992;149;OFF-PA-10004285;10.69;2;0.2;3.74;0.7
8802;140935;1;TEC-PH-10000562;221.98;2;0;62.15;0.56
8803;140935;1;FUR-BO-10003966;341.96;2;0;54.71;0.32
8804;157644;2;TEC-AC-10003614;34.77;3;0;11.47;0.99
8805;157644;2;OFF-LA-10003148;18.9;3;0;8.69;1.38
8806;100398;228;OFF-BI-10002133;102.72;3;0.2;37.24;1.09
8807;113082;505;FUR-FU-10002813;40.48;2;0;14.57;0.72
8808;110646;345;OFF-BI-10004330;33.28;3;0.7;-27.74;-2.5
8809;110646;345;TEC-PH-10002807;118.65;5;0.4;19.78;0.83
8810;110646;345;OFF-LA-10001404;14.76;5;0.2;4.98;1.69
8811;120614;729;OFF-PA-10004911;37.52;4;0;18.01;1.92
8812;140172;709;OFF-AP-10004233;207.14;3;0.1;48.33;0.7
8813;140172;709;OFF-AR-10002766;13.9;5;0;3.75;1.35
8814;127754;183;FUR-CH-10003199;266.35;3;0.2;13.32;0.15
8815;144274;615;TEC-PH-10003012;307.98;2;0;89.31;0.58
8816;144274;615;OFF-PA-10001583;44.1;6;0;20.73;2.82
8817;144274;615;OFF-AR-10001940;13.12;4;0;5.64;1.72
8818;144274;615;OFF-EN-10003286;16.56;2;0;7.78;0.94
8819;144274;615;OFF-PA-10003441;38.88;6;0;18.66;2.88
8820;142930;277;OFF-PA-10003395;335.52;4;0.2;117.43;1.4
8821;100622;205;TEC-CO-10003236;959.98;2;0.2;311.99;0.65
8822;100622;205;OFF-BI-10002982;4.09;2;0.7;-3;-1.47
8823;100622;205;OFF-AR-10004010;55.98;2;0.2;4.2;0.15
8824;100622;205;OFF-PA-10002947;10.69;2;0.2;3.74;0.7
8825;117156;736;OFF-EN-10003845;8.86;3;0.2;2.88;0.98
8826;115399;60;OFF-LA-10003190;6.91;3;0.2;2.51;1.09
8827;157847;667;OFF-PA-10002986;26.72;5;0.2;9.35;1.75
8828;157847;667;OFF-PA-10001593;33.49;7;0.2;10.47;2.19
8829;115168;103;OFF-PA-10000528;10.56;2;0;4.75;0.9
8830;109680;782;OFF-ST-10001932;386.34;2;0;54.09;0.28
8831;167983;617;OFF-BI-10003727;33.44;10;0.2;11.7;3.5
8832;145324;244;FUR-FU-10002759;39.96;2;0;14.39;0.72
8833;153423;696;OFF-BI-10000545;1217.57;2;0.2;456.59;0.75
8834;132675;418;OFF-ST-10004950;15.51;1;0;3.88;0.25
8835;132675;418;TEC-PH-10003171;89.9;2;0;25.17;0.56
8836;132675;418;OFF-AR-10000614;14.28;4;0;3.71;1.04
8837;132675;418;OFF-AR-10000034;12.72;3;0;4.96;1.17
8838;132675;418;OFF-LA-10003766;15.75;5;0;7.56;2.4
8839;153808;284;OFF-AR-10001725;70.95;3;0;18.45;0.78
8840;153808;284;OFF-BI-10002794;65.57;2;0.2;23.77;0.73
8841;153808;284;TEC-AC-10004171;299.97;3;0;131.99;1.32
8842;112396;413;TEC-AC-10003628;89.97;3;0;39.59;1.32
8843;112396;413;TEC-AC-10004761;31.86;2;0;11.15;0.7
8844;141173;406;OFF-ST-10000885;67.15;5;0;16.79;1.25
8845;156664;86;OFF-BI-10004209;7.24;3;0.7;-6.03;-2.5
8846;156664;86;OFF-FA-10002988;4.82;3;0.2;1.75;1.09
8847;156664;86;OFF-PA-10002222;91.36;5;0.2;29.69;1.62
8848;156664;86;OFF-AP-10004487;130.11;2;0.2;13.01;0.2
8849;140718;281;TEC-PH-10003505;74.24;1;0.2;8.35;0.11
8850;140718;281;FUR-FU-10000076;159.84;10;0.2;45.95;2.87
8851;140718;281;OFF-BI-10004728;2.89;2;0.7;-2.31;-1.6
8852;140718;281;OFF-PA-10002250;9.39;2;0.2;3.29;0.7
8853;119977;245;OFF-PA-10003823;123.92;4;0;55.76;1.8
8854;115343;286;OFF-SU-10000898;55.6;5;0.2;6.25;0.56
8855;115343;286;TEC-AC-10003832;617.98;3;0.2;-7.72;-0.04
8856;163671;206;OFF-BI-10001679;21.31;3;0.2;7.99;1.12
8857;135909;347;TEC-AC-10002335;209.94;6;0;39.89;1.14
8858;135909;347;TEC-PH-10003187;31.98;2;0.2;-8;-0.5
8859;135909;347;OFF-BI-10003527;5083.96;5;0.2;1906.49;1.88
8860;114356;762;TEC-PH-10003171;35.96;1;0.2;3.6;0.1
8861;125934;703;OFF-LA-10000414;31.05;3;0;14.9;1.44
8862;125934;703;FUR-FU-10002107;8.92;4;0;3.92;1.76
8863;125934;703;OFF-BI-10004593;209.6;4;0;96.42;1.84
8864;125934;703;OFF-AP-10003860;111.04;4;0;29.98;1.08
8865;125934;703;OFF-PA-10000556;38.88;6;0;18.66;2.88
8866;158148;390;OFF-AP-10003281;36.27;3;0;10.88;0.9
8867;120411;678;FUR-BO-10004218;493.43;5;0.3;-70.49;-0.71
8868;120411;678;TEC-PH-10002185;11.12;2;0.2;3.48;0.63
8869;158260;164;TEC-MA-10003176;686.4;2;0.2;77.22;0.23
8870;101805;664;OFF-BI-10002003;15.92;5;0.2;5.37;1.69
8871;101805;664;FUR-FU-10000023;70.68;12;0;31.1;5.28
8872;101805;664;OFF-ST-10002756;541.24;4;0;5.41;0.04
8873;105137;628;TEC-MA-10002694;101.99;2;0.7;-71.4;-1.4
8874;105137;628;OFF-BI-10002429;18.26;2;0.7;-13.39;-1.47
8875;142489;752;OFF-BI-10003684;21.99;5;0.8;-32.99;-7.5
8876;141264;132;OFF-SU-10003505;185.38;2;0.2;-34.76;-0.38
8877;141264;132;OFF-AP-10002534;58.92;1;0.8;-153.2;-2.6
8878;126928;297;TEC-MA-10004626;480;4;0;225.6;1.88
8879;126928;297;OFF-ST-10000615;34.05;3;0;9.53;0.84
8880;107944;24;OFF-PA-10000659;192.72;11;0;92.51;5.28
8881;107944;24;TEC-AC-10000736;239.97;3;0;86.39;1.08
8882;135594;8;TEC-AC-10003038;50.12;7;0.2;-0.63;-0.09
8883;115252;552;TEC-PH-10004071;15.98;2;0.2;1.4;0.18
8884;115252;552;OFF-PA-10001667;14.35;3;0.2;4.49;0.94
