order_id;order_date;ship_date;realisation_time;ship_id;reg_seller_id
165057;2015-09-11;2015-09-15;4;D3;8
165078;2016-11-05;2016-11-10;5;D3;2
165085;2015-12-27;2015-12-31;4;D3;3
165099;2017-12-11;2017-12-13;2;D1;1
165148;2016-10-22;2016-10-24;2;D1;2
165155;2017-09-21;2017-09-23;2;D1;8
165162;2015-05-14;2015-05-21;7;D3;8
165169;2016-06-05;2016-06-11;6;D3;4
165204;2017-11-13;2017-11-16;3;D2;6
165218;2016-03-05;2016-03-11;6;D3;2
165309;2014-11-11;2014-11-15;4;D3;2
165316;2016-07-23;2016-07-27;4;D3;5
165323;2017-06-17;2017-06-21;4;D3;4
165330;2016-12-11;2016-12-11;0;D0;7
165344;2017-11-13;2017-11-15;2;D1;4
165358;2017-07-18;2017-07-23;5;D3;3
165379;2014-07-09;2014-07-15;6;D3;2
165386;2017-08-03;2017-08-04;1;D1;1
165393;2014-12-27;2014-12-30;3;D1;2
165414;2015-12-21;2015-12-24;3;D1;6
165428;2014-09-01;2014-09-04;3;D1;1
165449;2015-11-22;2015-11-26;4;D3;1
165456;2017-11-30;2017-12-03;3;D1;3
165470;2016-11-25;2016-11-30;5;D3;5
165477;2014-12-29;2014-12-31;2;D2;4
165484;2016-10-23;2016-10-29;6;D3;1
165491;2017-03-20;2017-03-24;4;D3;8
165505;2016-01-23;2016-01-27;4;D3;3
165512;2015-05-24;2015-05-26;2;D2;1
165540;2014-02-21;2014-02-25;4;D3;2
165554;2015-05-18;2015-05-22;4;D3;7
165561;2016-11-24;2016-11-28;4;D3;8
165568;2014-02-15;2014-02-19;4;D3;8
165589;2014-02-18;2014-02-18;0;D0;1
165603;2017-10-17;2017-10-19;2;D2;4
165624;2015-08-23;2015-08-28;5;D3;6
165659;2014-06-01;2014-06-06;5;D3;6
165673;2016-05-15;2016-05-19;4;D2;4
165687;2017-11-17;2017-11-23;6;D3;6
165715;2017-12-02;2017-12-08;6;D3;6
165743;2015-11-20;2015-11-23;3;D2;8
165757;2017-06-22;2017-06-28;6;D3;4
165764;2014-11-03;2014-11-07;4;D3;6
165799;2015-06-29;2015-07-02;3;D1;4
165806;2014-04-07;2014-04-07;0;D0;6
165813;2015-03-20;2015-03-22;2;D2;8
165820;2016-09-26;2016-09-30;4;D3;8
165827;2016-11-04;2016-11-09;5;D3;6
165841;2017-12-21;2017-12-28;7;D3;4
165848;2016-06-04;2016-06-04;0;D0;4
165862;2014-07-13;2014-07-17;4;D3;8
165869;2017-07-31;2017-08-05;5;D3;2
165904;2017-04-07;2017-04-11;4;D3;6
165918;2016-09-10;2016-09-14;4;D3;7
165953;2016-12-31;2017-01-06;6;D3;5
165974;2014-06-29;2014-07-06;7;D3;3
165995;2016-08-30;2016-09-06;7;D3;7
166037;2017-01-28;2017-02-01;4;D3;4
166051;2014-05-31;2014-06-05;5;D3;5
166086;2014-05-07;2014-05-12;5;D3;4
166093;2017-08-17;2017-08-24;7;D3;7
166128;2017-04-11;2017-04-18;7;D3;8
166135;2015-10-01;2015-10-06;5;D3;7
166142;2017-07-15;2017-07-19;4;D3;4
166163;2016-08-15;2016-08-20;5;D2;7
166184;2017-03-24;2017-03-27;3;D1;4
166191;2014-12-05;2014-12-09;4;D2;1
166198;2017-04-21;2017-04-24;3;D1;7
166219;2015-08-28;2015-09-01;4;D3;1
166226;2016-11-18;2016-11-22;4;D3;8
166233;2017-07-03;2017-07-09;6;D3;5
166240;2016-06-24;2016-06-28;4;D3;2
166275;2016-10-24;2016-10-24;0;D0;7
166282;2016-04-16;2016-04-22;6;D3;6
166296;2017-03-13;2017-03-19;6;D3;8
166310;2014-09-21;2014-09-23;2;D1;2
166317;2017-09-22;2017-09-26;4;D3;2
166324;2017-04-20;2017-04-21;1;D1;3
166338;2015-12-06;2015-12-07;1;D1;3
166373;2016-10-21;2016-10-25;4;D3;1
166380;2016-05-30;2016-06-03;4;D3;6
166394;2017-09-04;2017-09-06;2;D2;3
166415;2017-02-19;2017-02-23;4;D3;8
166429;2016-09-02;2016-09-08;6;D3;8
166436;2017-11-24;2017-11-28;4;D3;4
166443;2016-11-04;2016-11-05;1;D1;8
166457;2014-05-05;2014-05-09;4;D2;5
166464;2015-09-12;2015-09-17;5;D3;3
166471;2014-08-09;2014-08-13;4;D3;7
166485;2016-02-20;2016-02-27;7;D3;5
166492;2015-04-07;2015-04-10;3;D1;3
166499;2017-03-19;2017-03-20;1;D1;3
166520;2015-07-16;2015-07-19;3;D1;3
166555;2014-07-11;2014-07-14;3;D1;4
166576;2017-05-16;2017-05-18;2;D1;3
166583;2015-06-26;2015-06-30;4;D3;2
166590;2014-10-29;2014-11-02;4;D3;1
166604;2015-05-15;2015-05-20;5;D2;5
166611;2017-03-28;2017-04-02;5;D3;6
166618;2016-11-14;2016-11-18;4;D3;3
166625;2016-04-14;2016-04-17;3;D1;4
166653;2016-09-22;2016-09-24;2;D2;3
166660;2016-01-30;2016-02-01;2;D2;8
166674;2016-04-01;2016-04-03;2;D2;3
166688;2017-05-20;2017-05-26;6;D3;8
166695;2017-05-20;2017-05-24;4;D3;8
166709;2017-11-17;2017-11-22;5;D3;4
166716;2014-08-20;2014-08-25;5;D2;1
166730;2014-12-30;2015-01-01;2;D1;5
166744;2014-09-20;2014-09-24;4;D3;4
166772;2016-09-20;2016-09-24;4;D3;7
166800;2015-11-19;2015-11-26;7;D3;8
166828;2014-08-22;2014-08-25;3;D1;2
166835;2017-11-12;2017-11-14;2;D2;4
166849;2017-04-20;2017-04-26;6;D3;2
166856;2017-09-18;2017-09-22;4;D3;7
166863;2014-06-20;2014-06-24;4;D3;1
166884;2014-03-11;2014-03-16;5;D2;4
166891;2014-10-04;2014-10-06;2;D1;3
166898;2017-09-11;2017-09-13;2;D2;7
166912;2016-01-15;2016-01-17;2;D1;3
166919;2017-11-23;2017-11-27;4;D3;1
166926;2017-12-01;2017-12-08;7;D3;8
166933;2017-04-24;2017-04-28;4;D3;7
166947;2015-06-05;2015-06-10;5;D3;3
166954;2014-04-25;2014-04-30;5;D3;8
166961;2014-12-27;2014-12-31;4;D3;7
166975;2015-11-26;2015-11-30;4;D3;6
166989;2014-11-14;2014-11-18;4;D3;3
167003;2017-05-23;2017-05-29;6;D3;7
167010;2015-04-05;2015-04-10;5;D3;4
167017;2017-11-23;2017-11-25;2;D1;2
167080;2017-06-10;2017-06-14;4;D3;4
167094;2017-10-21;2017-10-22;1;D1;8
167101;2017-03-24;2017-03-28;4;D2;3
167115;2016-04-04;2016-04-09;5;D3;4
167150;2017-12-10;2017-12-17;7;D3;7
167164;2014-05-13;2014-05-15;2;D2;8
167199;2014-01-06;2014-01-10;4;D3;6
167220;2015-12-12;2015-12-16;4;D3;2
167227;2017-11-02;2017-11-05;3;D1;2
167241;2016-08-15;2016-08-22;7;D3;8
167255;2015-09-27;2015-09-29;2;D2;7
167262;2014-10-31;2014-11-03;3;D2;8
167269;2015-06-16;2015-06-20;4;D3;3
167290;2016-10-30;2016-11-04;5;D3;1
167318;2017-07-26;2017-08-01;6;D3;8
167339;2016-01-21;2016-01-23;2;D2;7
167360;2014-11-24;2014-11-29;5;D2;2
167374;2015-03-26;2015-03-30;4;D2;3
167381;2017-09-22;2017-09-24;2;D2;1
167395;2017-12-02;2017-12-04;2;D1;3
167402;2017-01-13;2017-01-18;5;D2;2
167416;2016-05-12;2016-05-17;5;D3;8
167472;2016-06-06;2016-06-07;1;D1;5
167479;2015-03-14;2015-03-19;5;D3;7
167486;2014-11-27;2014-12-01;4;D3;3
167507;2016-12-22;2016-12-28;6;D3;7
167542;2017-08-13;2017-08-20;7;D3;3
167549;2017-07-25;2017-07-27;2;D1;1
167556;2016-03-29;2016-04-02;4;D3;4
167570;2017-12-08;2017-12-15;7;D3;3
167584;2016-08-12;2016-08-12;0;D0;2
167605;2016-04-28;2016-04-30;2;D2;1
167626;2017-09-03;2017-09-07;4;D3;1
167633;2014-09-30;2014-10-05;5;D3;5
167640;2017-03-06;2017-03-10;4;D3;8
167661;2017-10-05;2017-10-10;5;D3;8
167668;2017-05-06;2017-05-08;2;D1;3
167682;2016-04-03;2016-04-09;6;D3;2
167696;2015-09-16;2015-09-21;5;D3;6
167703;2017-02-03;2017-02-08;5;D3;3
167724;2014-04-13;2014-04-18;5;D3;3
167738;2014-12-24;2014-12-29;5;D3;7
167745;2015-09-18;2015-09-23;5;D3;8
167752;2017-01-15;2017-01-18;3;D1;4
167759;2016-03-03;2016-03-08;5;D2;2
167850;2014-08-09;2014-08-16;7;D3;6
167871;2017-11-18;2017-11-23;5;D3;5
167899;2017-05-21;2017-05-26;5;D3;4
167913;2017-07-30;2017-08-03;4;D2;8
167920;2017-12-09;2017-12-12;3;D2;6
167927;2014-01-20;2014-01-26;6;D3;2
167941;2017-11-06;2017-11-09;3;D2;5
167976;2017-11-11;2017-11-14;3;D2;2
167983;2016-08-21;2016-08-24;3;D2;8
167997;2014-01-26;2014-01-29;3;D1;2
168004;2015-10-04;2015-10-09;5;D2;5
168032;2016-01-30;2016-02-03;4;D3;2
168046;2016-01-25;2016-01-28;3;D2;3
168081;2016-04-24;2016-04-27;3;D2;2
168088;2015-03-19;2015-03-22;3;D1;2
168095;2016-07-15;2016-07-20;5;D3;7
168102;2017-04-24;2017-04-30;6;D3;6
168109;2017-07-03;2017-07-03;0;D0;7
168116;2017-11-04;2017-11-04;0;D0;6
168123;2017-03-05;2017-03-05;0;D0;1
168130;2014-09-19;2014-09-19;0;D0;3
168158;2014-07-19;2014-07-24;5;D3;7
168172;2017-08-06;2017-08-10;4;D3;4
168179;2017-11-02;2017-11-07;5;D3;7
168186;2015-09-10;2015-09-15;5;D3;2
168193;2017-03-06;2017-03-11;5;D2;3
168207;2015-11-02;2015-11-06;4;D3;7
168228;2017-04-27;2017-04-29;2;D1;7
168277;2015-05-29;2015-06-03;5;D3;1
168305;2014-11-01;2014-11-08;7;D3;7
168312;2014-03-01;2014-03-07;6;D3;2
168354;2016-09-19;2016-09-21;2;D1;3
168361;2016-06-21;2016-06-25;4;D3;2
168368;2014-02-11;2014-02-15;4;D2;1
168389;2017-12-11;2017-12-17;6;D3;6
168396;2017-08-03;2017-08-08;5;D2;8
168403;2017-09-09;2017-09-15;6;D3;8
168410;2016-02-21;2016-02-26;5;D3;4
168459;2015-11-22;2015-11-27;5;D3;5
168473;2014-12-26;2015-01-01;6;D3;3
168480;2015-09-21;2015-09-27;6;D3;2
168494;2014-12-12;2014-12-14;2;D2;8
168501;2014-11-21;2014-11-27;6;D3;2
168529;2015-10-08;2015-10-12;4;D3;7
168536;2016-12-20;2016-12-24;4;D3;6
168543;2016-07-03;2016-07-07;4;D3;4
168557;2016-09-19;2016-09-23;4;D3;8
168564;2015-08-08;2015-08-08;0;D0;7
168592;2014-09-08;2014-09-14;6;D3;8
168613;2017-10-08;2017-10-14;6;D3;4
168620;2016-12-24;2016-12-28;4;D2;6
168634;2015-12-06;2015-12-11;5;D3;8
168641;2017-11-24;2017-12-01;7;D3;3
168655;2017-10-12;2017-10-18;6;D3;8
168690;2017-01-07;2017-01-13;6;D3;6
168704;2015-04-13;2015-04-17;4;D3;1
168732;2015-12-10;2015-12-16;6;D3;6
168739;2017-05-29;2017-06-05;7;D3;1
168746;2015-01-27;2015-01-29;2;D2;3
168753;2016-05-29;2016-06-01;3;D2;6
168760;2015-09-22;2015-09-26;4;D2;7
168767;2015-04-10;2015-04-15;5;D3;7
168774;2016-09-04;2016-09-09;5;D3;2
168802;2017-11-03;2017-11-07;4;D3;8
168809;2015-08-25;2015-08-25;0;D0;2
168823;2014-09-21;2014-09-24;3;D1;3
168830;2016-11-07;2016-11-13;6;D3;7
168837;2017-10-14;2017-10-17;3;D1;7
168844;2016-05-31;2016-06-06;6;D3;3
168858;2017-11-19;2017-11-23;4;D3;4
168893;2016-11-03;2016-11-08;5;D2;5
168900;2017-05-04;2017-05-09;5;D3;3
168914;2015-05-21;2015-05-27;6;D3;2
168921;2016-10-20;2016-10-22;2;D1;8
168935;2015-11-27;2015-12-02;5;D3;6
168942;2017-08-01;2017-08-05;4;D2;8
168956;2016-02-16;2016-02-20;4;D3;1
168984;2014-11-26;2014-12-02;6;D3;8
169005;2017-11-02;2017-11-06;4;D3;6
169012;2017-07-10;2017-07-14;4;D3;6
169019;2014-07-26;2014-07-30;4;D3;1
169026;2016-08-08;2016-08-13;5;D3;6
169033;2014-03-30;2014-04-03;4;D3;4
169040;2016-12-06;2016-12-12;6;D3;7
169054;2017-04-22;2017-04-26;4;D3;4
169061;2014-03-05;2014-03-08;3;D2;3
169103;2016-03-08;2016-03-13;5;D3;6
169124;2017-07-03;2017-07-10;7;D3;7
169166;2016-05-09;2016-05-14;5;D3;7
169194;2016-06-20;2016-06-25;5;D3;4
169201;2015-09-28;2015-10-01;3;D1;8
169215;2016-07-14;2016-07-18;4;D2;4
169257;2014-06-06;2014-06-12;6;D3;6
169264;2017-08-14;2017-08-16;2;D2;8
169278;2015-05-21;2015-05-25;4;D3;8
169285;2017-03-21;2017-03-25;4;D3;2
169299;2015-08-24;2015-08-26;2;D1;7
169320;2017-07-23;2017-07-25;2;D2;1
169327;2017-09-02;2017-09-04;2;D2;7
169334;2016-10-21;2016-10-24;3;D2;5
169362;2017-10-12;2017-10-15;3;D1;2
169369;2016-12-12;2016-12-18;6;D3;5
169390;2014-02-07;2014-02-10;3;D2;3
169397;2015-12-24;2015-12-27;3;D1;4
169404;2017-04-09;2017-04-14;5;D3;3
169411;2017-12-24;2017-12-29;5;D3;4
169439;2017-09-09;2017-09-13;4;D3;3
169446;2014-12-19;2014-12-25;6;D3;2
169460;2014-04-19;2014-04-21;2;D2;7
169474;2017-02-04;2017-02-09;5;D3;3
169488;2017-09-07;2017-09-09;2;D1;3
169502;2017-08-28;2017-09-01;4;D3;2
169537;2015-09-03;2015-09-07;4;D2;2
169551;2017-07-07;2017-07-09;2;D1;3
169572;2015-09-06;2015-09-12;6;D3;5
169607;2017-10-12;2017-10-15;3;D1;3
169642;2014-07-27;2014-07-30;3;D2;7
169649;2014-12-09;2014-12-15;6;D3;2
169656;2015-08-13;2015-08-16;3;D1;4
169663;2016-03-10;2016-03-13;3;D1;8
169670;2016-12-25;2016-12-31;6;D3;4
169677;2015-01-13;2015-01-15;2;D2;5
169684;2014-10-20;2014-10-23;3;D1;5
169691;2017-06-15;2017-06-18;3;D1;1
169726;2014-08-09;2014-08-13;4;D3;8
169733;2015-10-22;2015-10-26;4;D2;6
169740;2015-02-20;2015-02-25;5;D3;6
169775;2014-08-29;2014-09-02;4;D2;6
169789;2014-12-30;2015-01-04;5;D3;8
169796;2015-11-09;2015-11-14;5;D3;3
169803;2014-04-06;2014-04-12;6;D3;8
169810;2017-07-25;2017-07-31;6;D3;1
169817;2017-09-21;2017-09-25;4;D3;4
169824;2016-12-12;2016-12-17;5;D3;3
169838;2016-11-25;2016-11-29;4;D3;2
169852;2014-10-21;2014-10-26;5;D3;8
169859;2017-12-14;2017-12-18;4;D3;7
169887;2016-10-22;2016-10-22;0;D0;8
169894;2017-11-24;2017-11-29;5;D2;7
169901;2017-06-15;2017-06-19;4;D3;7
169922;2016-06-11;2016-06-17;6;D3;2
169929;2017-09-25;2017-09-28;3;D1;8
169943;2016-05-19;2016-05-24;5;D3;3
169957;2016-09-26;2016-09-30;4;D3;8
169971;2016-09-04;2016-09-09;5;D3;2
169978;2017-12-24;2017-12-28;4;D3;3
169999;2017-06-19;2017-06-26;7;D3;4
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
